code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_day_click,total_click,befor_modulopen_click,after_modulopen_click,resource_sum_click,oucontent_sum_click,url_sum_click,homepage_sum_click,subpage_sum_click,glossary_sum_click,forumng_sum_click,oucollaborate_sum_click,dataplus_sum_click,quiz_sum_click,ouelluminate_sum_click,sharedsubpage_sum_click,questionnaire_sum_click,page_sum_click,externalquiz_sum_click,ouwiki_sum_click,dualpane_sum_click,repeatactivity_sum_click,folder_sum_click,htmlactivity_sum_click,final_score,date_registration
GGG,2013J,610739,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,1,332,0,332,16,142,-1,69,22,1,9,-1,-1,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.7,-36
GGG,2013J,610749,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,5,1105,0,1105,90,569,-1,214,31,1,90,-1,-1,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,-36
GGG,2013J,611058,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,1,142,4,138,31,25,-1,74,10,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.63275972,-21
GGG,2013J,611138,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,4,4,0,4,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11908213,-24
GGG,2013J,611177,F,South Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,2,349,0,349,29,89,-1,79,24,1,29,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84.9,-21
GGG,2013J,611215,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Distinction,2,504,0,504,33,308,-1,53,6,-1,12,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92.8,-36
GGG,2013J,611218,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction,6,1320,5,1315,67,560,-1,275,26,15,217,-1,-1,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.3627907,-29
GGG,2013J,611241,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,3,653,0,653,19,226,-1,127,15,-1,157,-1,-1,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77.4,-23
GGG,2013J,611331,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,1,10,10,0,-1,-1,-1,5,1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-22
GGG,2013J,611580,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,2,526,7,519,31,231,-1,143,17,2,17,-1,-1,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,-24
GGG,2013J,612986,M,London Region,A Level or Equivalent,10-20%,35-55,0,30,N,Pass,4,828,0,828,25,529,-1,125,31,3,19,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-25
GGG,2013J,1319732,F,South Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,1,308,3,305,8,98,-1,77,20,-1,20,-1,-1,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93.3,-35
GGG,2013J,1341096,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,6,1553,24,1529,6,217,-1,370,6,-1,882,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.6,-131
GGG,2013J,1347253,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,6,1795,28,1767,11,494,-1,411,10,3,720,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.1,-28
GGG,2013J,1470552,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,2,249,17,232,36,52,-1,64,30,2,47,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-72
GGG,2013J,1498979,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,3,708,57,651,31,372,-1,82,18,13,95,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82.8,-39
GGG,2013J,1516666,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,1,6,6,0,1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11908213,-22
GGG,2013J,1537673,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,0,41,0,41,7,21,-1,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11908213,-19
GGG,2013J,1674804,M,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,2,396,2,394,25,178,-1,73,13,1,-1,-1,-1,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-24
GGG,2013J,1678445,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,8,2213,153,2060,39,398,-1,523,28,4,1095,-1,-1,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.6,-70
GGG,2013J,1699264,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,2,549,6,543,21,221,-1,109,17,4,66,-1,-1,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11908213,-78
GGG,2013J,1720448,F,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,5,1049,0,1049,7,291,-1,171,28,6,416,-1,-1,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.7,-45
GGG,2013J,1729833,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,1,243,0,243,5,119,-1,36,1,-1,-1,-1,-1,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.6,-29
GGG,2013J,1756915,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,2,400,0,400,13,60,-1,55,30,-1,173,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-35
GGG,2013J,1813731,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,2,465,0,465,2,171,-1,67,2,15,76,-1,-1,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93.6,-23
GGG,2013J,1828078,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Fail,0,106,19,87,22,27,-1,14,14,-1,8,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-73
GGG,2013J,1830666,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Fail,1,18,0,18,2,4,-1,9,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-115
GGG,2013J,1873505,F,North Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,4,1158,15,1143,20,542,-1,218,34,52,33,-1,-1,259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.9,-38
GGG,2013J,1930019,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,5,1091,0,1091,22,588,-1,122,22,3,257,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87.90888889,-94
GGG,2013J,1932526,F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,1,63,24,39,4,24,-1,12,4,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.94743948,-67
GGG,2013J,1969985,F,London Region,Lower Than A Level,10-20%,35-55,0,30,Y,Pass,3,689,16,673,34,227,-1,206,16,1,17,-1,-1,188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77.5,-37
GGG,2013J,1993905,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,8,2274,11,2263,61,632,-1,552,24,16,826,-1,-1,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.3,-49
GGG,2013J,2019921,F,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,1,86,0,86,1,4,-1,20,1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-29
GGG,2013J,2035700,F,South West Region,Lower Than A Level,30-40%,35-55,0,45,N,Distinction,5,1394,2,1392,80,517,-1,278,23,6,394,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.4,-163
GGG,2013J,2067146,F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,30,N,Fail,1,68,3,65,11,10,-1,18,16,1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-23
GGG,2013J,2152928,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,5,5,0,5,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-38
GGG,2013J,2174129,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,5,1216,9,1207,29,158,-1,312,32,2,592,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93.3,-66
GGG,2013J,2180994,F,North Region,A Level or Equivalent,10-20%,35-55,0,30,N,Distinction,4,935,60,875,31,461,-1,236,15,-1,66,-1,-1,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.9,-142
GGG,2013J,2181700,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,3,720,24,696,38,384,-1,190,18,-1,5,-1,-1,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.1,-37
GGG,2013J,2246073,M,London Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,3,635,11,624,26,255,-1,100,21,4,135,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.1,-120
GGG,2013J,2248072,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,1,253,0,253,11,71,-1,31,41,1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.8,-37
GGG,2013J,2248779,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,2,2,0,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-22
GGG,2013J,2248789,F,South Region,Lower Than A Level,90-100%,35-55,0,30,Y,Fail,15,3748,123,3625,77,457,-1,437,101,7,2553,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-38
GGG,2013J,2254271,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Fail,3,662,59,603,127,276,-1,187,54,2,15,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-101
GGG,2013J,2271264,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,1,259,0,259,13,42,-1,46,20,-1,35,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64.1,-25
GGG,2013J,2280643,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,5,1411,73,1338,12,248,-1,366,35,10,607,-1,-1,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89.5,-38
GGG,2013J,2285156,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,4,1017,96,921,13,280,-1,158,14,-1,389,-1,-1,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,-101
GGG,2013J,2312783,M,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail,8,1652,301,1351,173,641,-1,337,114,10,354,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-37
GGG,2013J,2343354,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,1,274,26,248,10,49,-1,56,21,-1,44,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82.8,-28
GGG,2013J,2349926,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,2,84,20,64,11,2,-1,34,7,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-49
GGG,2013J,2365602,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,30,N,Fail,3,609,0,609,67,226,-1,176,14,1,12,-1,-1,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.39476094,-35
GGG,2013J,2369187,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,2,446,30,416,9,140,-1,115,6,-1,127,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.9,-142
GGG,2013J,2379431,F,London Region,HE Qualification,40-50%,0-35,0,30,N,Fail,1,181,14,167,5,11,-1,87,1,1,17,-1,-1,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.39476094,-51
GGG,2013J,2386281,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,Y,Pass,4,769,62,707,17,278,-1,106,13,-1,252,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.6,-53
GGG,2013J,2387566,F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,3,321,0,321,69,75,-1,65,55,4,26,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-123
GGG,2013J,2394352,F,South Region,A Level or Equivalent,10-20%,35-55,0,30,N,Withdrawn,2,219,67,152,21,66,-1,38,22,1,46,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,-37
GGG,2013J,2417702,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,2,491,0,491,13,187,-1,115,23,1,47,-1,-1,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-23
GGG,2013J,2420364,M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,Pass,2,407,0,407,8,83,-1,110,6,-1,148,-1,-1,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.1,-38
GGG,2013J,2458203,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,5,1243,272,971,73,315,-1,459,45,19,156,-1,-1,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.3,-150
GGG,2013J,2462584,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,3,530,0,530,8,208,-1,81,17,1,63,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84.1,-59
GGG,2013J,2477040,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,2,289,38,251,31,25,-1,78,17,-1,124,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-20
GGG,2013J,2482885,F,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Fail,2,381,49,332,36,130,-1,98,25,-1,55,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-45
GGG,2013J,2498139,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction,4,1083,302,781,20,179,-1,206,34,-1,572,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.4,-179
GGG,2013J,2511859,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,4,959,46,913,21,522,-1,199,12,-1,99,-1,-1,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89.4,-102
GGG,2013J,2516931,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,1,209,0,209,8,89,-1,39,5,-1,15,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-58
GGG,2013J,2519972,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,3,817,63,754,56,335,-1,187,51,-1,59,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-23
GGG,2013J,2540450,M,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,1,19,0,19,-1,3,-1,2,2,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-64
GGG,2013J,2542291,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,3,523,0,523,10,197,-1,117,9,-1,84,-1,-1,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.6,-86
GGG,2013J,2542342,F,North Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,2,22,22,0,1,1,-1,9,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-87
GGG,2013J,2555098,F,North Western Region,Lower Than A Level,10-20%,0-35,0,30,Y,Fail,1,71,2,69,18,-1,-1,24,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-73
GGG,2013J,2561971,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,5,1224,0,1224,19,615,-1,203,5,1,223,-1,-1,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,-31
GGG,2013J,2591672,F,London Region,A Level or Equivalent,10-20%,35-55,0,30,N,Fail,0,68,2,66,4,9,-1,21,8,-1,2,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-27
GGG,2013J,2599817,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,4,989,0,989,36,299,-1,210,46,102,167,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.9,-88
GGG,2013J,2621695,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,2,469,4,465,8,172,-1,138,6,-1,46,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.4,-151
GGG,2013J,2638532,M,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,1,297,7,290,10,130,-1,36,18,-1,7,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.1,-81
GGG,2013J,2643122,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,3,704,0,704,74,268,-1,163,29,-1,24,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.9,-121
GGG,2013J,2653027,F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,1,14,11,3,2,2,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.11803024,-45
GGG,2013J,2656100,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,Y,Pass,3,873,22,851,75,373,-1,166,57,6,53,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.7,-23
GGG,2013J,2670570,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,6,1389,39,1350,107,401,-1,266,45,2,475,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,-38
GGG,2013J,2673510,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Withdrawn,3,230,0,230,14,26,-1,35,18,-1,136,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,3
GGG,2013J,2674822,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,2,96,5,91,27,17,-1,38,10,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-22
GGG,2013J,2679386,F,South Region,A Level or Equivalent,10-20%,35-55,0,30,N,Distinction,3,855,67,788,14,147,-1,174,25,1,369,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.3,-100
GGG,2013J,2679694,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Fail,0,32,0,32,3,13,-1,8,6,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.65206597,-56
GGG,2014B,24186,F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,30,Y,Pass,1,184,12,172,8,9,-1,46,5,-1,14,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.5,-25
GGG,2014B,29985,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,3,760,5,755,19,326,-1,125,30,-1,96,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.9,-93
GGG,2014B,31107,M,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,16,3873,166,3707,34,733,-1,925,60,10,1974,-1,-1,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89.2,-47
GGG,2014B,41414,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass,4,965,97,868,54,411,-1,212,40,4,111,-1,-1,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-12
GGG,2014B,49123,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,6,1362,0,1362,20,797,-1,221,23,-1,196,-1,-1,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.1,-74
GGG,2014B,64901,M,London Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,4,827,0,827,57,394,-1,153,57,3,24,-1,-1,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.6,-45
GGG,2014B,81754,F,North Western Region,A Level or Equivalent,10-20%,0-35,1,60,N,Withdrawn,3,310,29,281,54,36,-1,91,32,-1,71,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,-60
GGG,2014B,96423,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,2,589,19,570,18,277,-1,141,17,-1,24,-1,-1,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82.8,-60
GGG,2014B,109772,F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,1,199,0,199,4,57,-1,34,13,-1,-1,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.6,-25
GGG,2014B,112441,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,4,969,0,969,90,424,-1,202,41,3,74,-1,-1,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.3,-17
GGG,2014B,116319,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,1,276,28,248,6,70,-1,27,24,-1,12,-1,-1,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82.8,-8
GGG,2014B,118474,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Distinction,2,474,20,454,10,216,-1,112,29,-1,38,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.9,-10
GGG,2014B,119444,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,2,531,7,524,25,172,-1,111,24,2,111,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,-65
GGG,2014B,120611,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,1,125,0,125,3,103,-1,17,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.20163043,-129
GGG,2014B,122337,F,London Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail,3,634,35,599,125,165,-1,164,96,2,9,-1,-1,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.41333333,-43
GGG,2014B,124944,M,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Pass,4,928,0,928,35,320,-1,169,24,-1,281,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.1,-24
GGG,2014B,131820,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,1,168,0,168,55,23,-1,25,4,-1,44,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.41333333,-11
GGG,2014B,133068,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,5,1235,52,1183,24,356,-1,337,118,6,208,-1,-1,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.9,-106
GGG,2014B,134123,F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,3,762,24,738,3,191,-1,107,11,1,367,-1,-1,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92.1,-10
GGG,2014B,139329,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,Y,Pass,5,1131,15,1116,39,504,-1,241,21,5,120,-1,-1,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,-95
GGG,2014B,145388,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,1,259,1,258,11,136,-1,66,22,-1,23,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.41333333,-5
GGG,2014B,146192,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,1,5,3,2,1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.41333333,-37
GGG,2014B,152671,F,North Region,A Level or Equivalent,40-50%,35-55,0,30,N,Distinction,2,381,0,381,-1,148,-1,78,13,-1,34,-1,-1,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.4,-22
GGG,2014B,159571,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,3,444,146,298,9,56,-1,118,18,1,228,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.20163043,-11
GGG,2014B,160479,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,2,429,0,429,13,103,-1,82,18,-1,64,-1,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.7,-46
GGG,2014B,160945,F,East Anglian Region,HE Qualification,30-40%,0-35,0,30,N,Pass,2,572,1,571,37,247,-1,115,23,-1,12,-1,-1,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.4,-8
GGG,2014B,164211,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,2,481,0,481,63,120,-1,100,31,9,54,-1,-1,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87.8,-24
GGG,2014B,165898,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail,1,56,0,56,10,12,-1,21,6,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.41333333,-17
GGG,2014B,178935,F,London Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn,12,12,0,12,2,2,-1,6,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.41333333,-68
GGG,2014B,184137,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,1,238,0,238,15,59,-1,62,19,1,-1,-1,-1,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.9,-73
GGG,2014B,198315,F,South Region,A Level or Equivalent,90-100%,35-55,1,60,Y,Fail,2,5,0,5,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.20163043,-29
GGG,2014B,203963,F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,3,515,0,515,21,164,-1,148,31,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.2,-26
